ID,ID LATTES,ORIENTAÇÕES CONC. TCC,ORIENTACOES CONC. ESPECIALIZACAO,O.P MESTRADO CONC.,O.P MESTRADO AND.,O.P DOUTORADO CONC.,O.P DOUTORADO AND.,C.O MESTRADO CONC.,C.O MESTRADO AND.,C.O DOUTORADO CONC.,C.O DOUTORADO AND.,BOLSA PRODUTIVIDADE,PUB. TEC. E ART.,LIVROS ISBN,CAPÍTULOS ISBN,PUB. TRAB. EVENTOS,PATENTES,REGISTROS DE SW,ORIENTAÇÕES I.C,EVENTOS ORGANIZADOS,PUBLICAÇÕES CIENTÍFICAS,PI,Obs,Grande Área,Titulação,Unidade
147,729790629781425,10,0,0,0,0,0,0,0,0,0,,1,0,0,1,0,0,2,0,5,"63,07",,Ciências da Saúde,Faculdade de Odontologia de Pernambuco,Faculdade de Odontologia de Pernambuco
148,2537203877318701,19,0,9,5,0,0,0,1,0,0,,3,1,6,0,0,0,11,10,12,"214,98",,"Linguística, Letras e Artes",Campus Garanhuns,Campus Garanhuns
149,1087934915290279,19,2,9,4,0,5,4,2,1,1,1,1,10,20,4,0,0,33,5,36,"584,25",,Ciências Humanas,Campus Arcoverde,Campus Arcoverde
150,6977858466262358,15,0,0,0,0,0,0,0,0,0,,0,0,3,0,0,0,5,5,3,"83,09",,Ciências Humanas,Campus Petrolina,Campus Petrolina
151,6622866489872495,2,0,0,0,0,0,0,0,0,0,,0,0,1,2,0,0,0,0,1,"16,52",,Engenharias,Escola Politécnica de Pernambuco,Escola Politécnica de Pernambuco
152,7100425020183379,8,0,1,4,0,0,4,0,2,0,,0,1,12,1,0,0,16,4,11,"205,45",,Ciências Sociais Aplicadas,Faculdade de Ciências da Administração de Pernambuco,Faculdade de Ciências da Administração de Pernambuco
153,695657330429678,11,1,8,2,0,2,1,0,0,0,,5,2,20,9,0,0,16,13,63,"566,99",,Ciências da Saúde,Campus Petrolina,Campus Petrolina
154,7361549897670974,13,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,1,5,3,"60,46",,"Linguística, Letras e Artes",Campus Petrolina,Campus Petrolina
155,6327629165346745,1,0,0,0,0,0,1,0,0,0,,2,0,0,5,0,0,2,0,3,"27,76",,Ciências Biológicas,Campus Petrolina,Campus Petrolina
156,7800377839538013,14,0,6,3,1,3,0,0,1,0,,0,0,1,0,0,0,5,0,16,"223,82",,Ciências da Saúde,Campus Petrolina,Campus Petrolina
157,7614366648245132,0,0,2,0,2,0,0,0,0,0,,1,3,20,0,0,0,0,0,21,"220,32",,Ciências da Saúde,Faculdade de Ciências Médicas de Pernambuco,Faculdade de Ciências Médicas de Pernambuco
158,898795471841333,4,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,2,4,"38,29",,Ciências Humanas,Campus Petrolina,Campus Petrolina
159,6688084327804941,18,0,4,2,0,3,1,2,1,0,,0,0,0,0,0,0,10,2,7,"173,15",,Ciências da Saúde,Campus Petrolina,Campus Petrolina
160,4677068057535979,3,0,2,2,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,"26,32",,"Linguística, Letras e Artes",Campus Mata Norte,Campus Mata Norte
161,5076393385826777,6,4,9,1,0,0,6,0,0,0,,13,0,0,0,0,0,11,6,33,"244,54",,Ciências da Saúde,Faculdade de Odontologia de Pernambuco,Faculdade de Odontologia de Pernambuco
162,4727966861161640,5,0,2,5,4,1,1,1,0,1,,2,1,2,0,0,0,5,0,20,"223,09",,Ciências da Saúde,Faculdade de Odontologia de Pernambuco,Faculdade de Odontologia de Pernambuco
163,6941717348545116,17,11,10,6,0,1,4,1,1,0,,0,9,15,8,0,0,16,13,44,"590,41",,Multidisciplinar,Campus Garanhuns,Campus Garanhuns
164,"9,45745393079883E+015",3,0,0,0,0,0,0,0,0,0,,0,0,3,0,0,0,9,4,6,"77,18",,Ciências da Saúde,Campus Arcoverde,Campus Arcoverde
165,4371488873789124,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,3,3,5,"42,47",,Ciências Biológicas,Instituto de Ciências Biológicas,Instituto de Ciências Biológicas
166,3127844887625744,9,1,0,0,0,0,0,0,0,0,,0,2,2,2,0,0,0,5,8,"102,3",,Ciências Humanas,Campus Mata Norte,Campus Mata Norte
167,2329666211891606,8,8,3,1,0,0,0,0,0,1,,0,0,0,0,0,0,9,7,2,"98,77",,Ciências Biológicas,Instituto de Ciências Biológicas,Instituto de Ciências Biológicas
168,5654427917215868,0,0,1,1,0,0,0,0,0,0,,0,0,0,1,0,0,5,7,5,"57,34",,Ciências Exatas e da Terra,Escola Politécnica de Pernambuco,Escola Politécnica de Pernambuco
169,1245219820023627,27,1,3,2,0,0,0,0,0,0,,3,7,20,4,0,0,11,5,16,"303,26",,Ciências Sociais Aplicadas,Faculdade de Ciências da Administração de Pernambuco,Faculdade de Ciências da Administração de Pernambuco
170,5065595395611242,14,0,0,0,0,0,0,0,0,0,,0,0,2,0,0,0,1,0,1,"55,55",,Ciências Humanas,Campus Mata Norte,Campus Mata Norte
171,8188425303512198,4,0,0,0,0,0,0,0,0,0,,0,3,0,0,0,0,9,0,5,"75,81",,Ciências da Saúde,Faculdade de Odontologia de Pernambuco,Faculdade de Odontologia de Pernambuco
172,8208889892167734,10,2,0,0,0,0,1,1,0,1,,0,0,9,7,0,0,0,0,32,"289,16",,Ciências da Saúde,Faculdade de Enfermagem Nossa Senhora das Graças,Faculdade de Enfermagem Nossa Senhora das Graças
173,8463711693950244,3,0,3,0,0,0,1,0,0,0,,0,0,0,0,0,0,4,0,7,"84,02",,Ciências da Saúde,Escola Superior de Educação Física,Escola Superior de Educação Física
174,600610254629014,1,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,3,"23,98",,"Linguística, Letras e Artes",Campus Petrolina,Campus Petrolina
175,1867403909398836,2,0,4,3,0,2,0,0,0,0,,0,0,1,12,1,0,10,0,9,"157,19",,Engenharias,Escola Politécnica de Pernambuco,Escola Politécnica de Pernambuco
176,7572639524696218,1,0,0,0,0,0,0,0,0,0,,0,1,1,2,0,0,0,2,2,"27,28",,Ciências Humanas,Campus Mata Norte,Campus Mata Norte
177,388084011060043,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,"3,04",,Ciências Humanas,Campus Mata Norte,Campus Mata Norte
178,8032029104613904,20,0,8,4,1,2,1,0,0,0,,0,0,14,8,0,0,17,3,18,"328,43",,Ciências Humanas,Campus Mata Norte,Campus Mata Norte
179,7048220239665859,1,0,0,1,0,0,0,1,0,0,,4,0,1,1,0,4,0,1,6,"32,16",,Ciências Exatas e da Terra,Escola Politécnica de Pernambuco,Escola Politécnica de Pernambuco
180,1589032892113055,9,0,0,2,0,0,0,0,0,0,,1,0,1,6,2,0,0,0,6,"108,59",,Engenharias,Escola Politécnica de Pernambuco,Escola Politécnica de Pernambuco
181,6444938839749727,7,12,0,1,0,0,2,0,0,3,,3,0,0,0,0,0,10,1,18,"200,95",,Ciências da Saúde,Faculdade de Odontologia de Pernambuco,Faculdade de Odontologia de Pernambuco
182,6602665505436088,10,0,5,0,0,0,1,0,0,0,,0,0,1,0,0,0,1,7,14,"157,18",,Ciências Agrárias,Campus Garanhuns,Campus Garanhuns
183,5901926328142268,1,0,0,0,0,0,0,0,0,0,,0,0,2,0,0,0,0,2,1,"15,11",,Multidisciplinar,Escola Politécnica de Pernambuco,Escola Politécnica de Pernambuco
184,4138279458984839,31,0,0,0,0,0,0,0,0,0,,4,1,7,8,0,0,10,0,26,"291,51",,Ciências da Saúde,Faculdade de Odontologia de Pernambuco,Faculdade de Odontologia de Pernambuco
185,2838963647916761,13,0,0,0,0,0,0,0,0,0,,0,2,0,1,0,0,5,3,2,"73,1",,Ciências Sociais Aplicadas,Campus Arcoverde,Campus Arcoverde
186,1580789194090971,1,0,0,0,0,0,0,0,0,0,,5,0,0,0,0,0,5,1,15,"73,53",,Ciências da Saúde,Faculdade de Ciências Médicas de Pernambuco,Faculdade de Ciências Médicas de Pernambuco
187,7932013037746987,5,0,0,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,1,1,"28,83",,Ciências Humanas,Campus Petrolina,Campus Petrolina
188,6318357380726722,5,9,0,0,0,0,0,0,0,0,,5,4,18,2,0,0,6,12,18,"210,69",,Ciências da Saúde,Campus Petrolina,Campus Petrolina
189,2629444811211201,8,0,8,8,0,2,0,0,0,1,1,1,6,48,8,0,0,11,9,26,"463,21",,Ciências Humanas,Campus Petrolina,Campus Petrolina
190,1250376871510130,16,7,0,4,0,0,2,0,0,0,,3,3,8,1,0,0,8,13,7,"168,74",,Ciências da Saúde,Campus Petrolina,Campus Petrolina
191,281514860927320,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,"2,46",,Ciências Exatas e da Terra,Escola Politécnica de Pernambuco,Escola Politécnica de Pernambuco
192,"9,45612082820881E+015",10,0,0,0,0,0,0,0,0,0,,0,1,5,2,0,0,6,8,16,"168,01",,Ciências da Saúde,Campus Petrolina,Campus Petrolina
193,6223737818201084,0,0,0,0,0,0,0,0,0,0,,0,1,3,0,0,0,0,6,10,"74,19",,Ciências da Saúde,Instituto de Ciências Biológicas,Instituto de Ciências Biológicas
194,6358368837129919,6,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,2,1,4,"48,74",,Ciências Exatas e da Terra,Campus Mata Norte,Campus Mata Norte
195,602976069274879,5,0,0,0,0,0,2,0,2,0,,0,5,3,25,0,0,2,9,7,"151,84",,Ciências Exatas e da Terra,Campus Garanhuns,Campus Garanhuns
196,4527436744915117,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,Ciências da Saúde,Faculdade de Enfermagem Nossa Senhora das Graças,Faculdade de Enfermagem Nossa Senhora das Graças
197,"9,72081576732934E+015",2,0,0,0,0,0,0,0,0,0,,0,3,4,0,0,0,15,1,2,"75,19",,"Linguística, Letras e Artes",Campus Mata Norte,Campus Mata Norte
198,8757887547546614,39,0,0,0,0,0,0,1,0,1,,2,0,1,0,0,0,4,1,10,"190,66",,Ciências da Saúde,Faculdade de Enfermagem Nossa Senhora das Graças,Faculdade de Enfermagem Nossa Senhora das Graças
199,1273728002267696,8,2,0,0,0,0,0,0,0,0,,0,0,4,0,0,0,0,1,5,"70,3",,Ciências Humanas,Campus Garanhuns,Campus Garanhuns
200,"9,86126185044397E+015",10,0,0,0,0,0,0,2,0,2,,0,0,0,3,0,0,8,0,2,"75,87",,Ciências Exatas e da Terra,Campus Caruaru,Campus Caruaru
201,1268819829125332,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,,Ciências da Saúde,Faculdade de Enfermagem Nossa Senhora das Graças,Faculdade de Enfermagem Nossa Senhora das Graças
202,1986461838794888,2,0,4,2,9,2,0,0,0,0,,5,0,4,0,0,0,0,0,41,"326,26",,Ciências da Saúde,Faculdade de Enfermagem Nossa Senhora das Graças,Faculdade de Enfermagem Nossa Senhora das Graças
203,4561630910169692,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,Ciências Biológicas,Campus Mata Norte,Campus Mata Norte
204,5849424499620109,12,0,0,0,0,0,0,0,0,0,,0,0,2,2,0,0,0,0,11,"117,24",,Ciências Sociais Aplicadas,Faculdade de Ciências da Administração de Pernambuco,Faculdade de Ciências da Administração de Pernambuco
205,537691292218540,1,0,0,0,0,0,0,0,0,0,,0,0,14,0,0,0,3,0,4,"73,86",,Ciências Humanas,Campus Petrolina,Campus Petrolina
206,8096236027203954,5,0,0,5,0,0,0,0,0,0,,2,0,1,0,0,0,0,0,9,"84,08",,Ciências Humanas,Campus Mata Norte,Campus Mata Norte
207,3678092274717933,0,2,0,2,0,0,0,0,0,0,,0,0,0,0,0,0,21,0,6,"98,28",,Ciências da Saúde,Faculdade de Ciências Médicas de Pernambuco,Faculdade de Ciências Médicas de Pernambuco
208,1868656138898441,10,0,5,7,0,5,3,0,1,0,1,1,0,1,18,2,3,0,0,20,"308,67",,Ciências Exatas e da Terra,Escola Politécnica de Pernambuco,Escola Politécnica de Pernambuco
209,"9,08665544571735E+015",0,1,0,0,0,0,0,0,0,0,,2,0,3,10,0,0,0,0,21,"155,26",,Ciências Sociais Aplicadas,Faculdade de Ciências da Administração de Pernambuco,Faculdade de Ciências da Administração de Pernambuco
210,1560074891655247,13,9,0,3,0,0,0,0,0,0,,3,3,6,0,0,0,6,2,5,"137,49",,"Linguística, Letras e Artes",Campus Garanhuns,Campus Garanhuns
211,6485946433448271,9,0,0,0,0,0,0,0,0,0,,5,0,0,0,0,0,0,0,12,"82,51",,Engenharias,Escola Politécnica de Pernambuco,Escola Politécnica de Pernambuco
212,2542979297222110,7,0,7,2,0,3,1,0,0,0,,0,31,49,4,0,0,6,2,12,"459,11",,Ciências Humanas,Campus Mata Norte,Campus Mata Norte
213,"9,70774178467811E+015",1,0,9,4,0,5,1,1,0,0,,2,19,34,17,3,0,10,0,10,"403,35",,Engenharias,Escola Politécnica de Pernambuco,Escola Politécnica de Pernambuco
214,4398941156391584,17,7,4,6,0,2,1,0,0,0,,0,3,7,2,0,0,9,5,13,"268,85",,Ciências Humanas,Campus Petrolina,Campus Petrolina
215,1627549707354057,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,"5,1",,Ciências da Saúde,Faculdade de Ciências Médicas de Pernambuco,Faculdade de Ciências Médicas de Pernambuco
216,3633670553901920,2,0,0,0,0,0,0,0,0,0,,0,0,2,1,0,0,1,0,5,"48,42",,Ciências Humanas,Campus Mata Norte,Campus Mata Norte
217,"9,72864371483946E+015",11,0,2,2,0,2,3,0,1,0,,4,0,3,0,0,0,2,0,16,"167,95",,Ciências da Saúde,Faculdade de Ciências Médicas de Pernambuco,Faculdade de Ciências Médicas de Pernambuco
218,6889808264608496,0,0,0,0,0,0,2,1,0,2,,0,0,1,0,0,0,8,0,2,"46,18",,Ciências da Saúde,Faculdade de Ciências Médicas de Pernambuco,Faculdade de Ciências Médicas de Pernambuco
219,8202202225998755,3,0,7,3,0,0,0,0,0,0,,0,0,2,0,0,0,0,1,2,"62,45",,"Linguística, Letras e Artes",Campus Mata Norte,Campus Mata Norte
220,4053497163192725,14,0,0,1,0,0,0,0,0,0,,2,5,6,0,0,0,1,1,15,"177,6",,Ciências da Saúde,Campus Arcoverde,Campus Arcoverde
221,2933742577119428,2,0,3,0,0,0,1,1,0,1,,0,3,6,0,0,0,3,4,5,"98,24",,Ciências Humanas,Campus Mata Norte,Campus Mata Norte
222,7693524291851613,5,0,0,0,0,0,0,0,0,0,,0,5,7,7,0,0,21,2,6,"154,61",,Ciências Humanas,Campus Garanhuns,Campus Garanhuns
223,2174091280358934,4,0,0,4,0,0,0,0,0,0,,0,0,1,3,0,0,1,0,2,"50,74",,Engenharias,Escola Politécnica de Pernambuco,Escola Politécnica de Pernambuco
224,1388476586256179,10,0,7,5,0,3,0,0,0,0,,1,0,3,15,0,0,7,1,16,"237,37",,Ciências Humanas,Campus Mata Norte,Campus Mata Norte
225,4501452839799211,6,0,0,0,0,0,0,0,0,0,,0,1,7,0,0,0,0,6,1,"45,83",,Ciências Humanas,Campus Garanhuns,Campus Garanhuns
226,3463794887444496,21,0,5,1,0,0,1,0,0,0,,1,2,4,0,0,0,5,0,20,"252,45",,"Linguística, Letras e Artes",Campus Mata Norte,Campus Mata Norte
227,4592045639377868,7,0,0,0,0,0,0,0,0,0,,0,1,3,0,0,0,2,2,1,"45,64",,Ciências da Saúde,Campus Arcoverde,Campus Arcoverde
228,3171256363114269,3,0,0,0,0,0,0,0,0,0,,0,0,3,0,0,0,0,0,7,"52,2",,Ciências da Saúde,Faculdade de Odontologia de Pernambuco,Faculdade de Odontologia de Pernambuco
229,1133626253912163,0,0,3,1,0,2,1,0,0,0,,0,0,0,0,2,0,9,0,10,"145,56",,Ciências da Saúde,Instituto de Ciências Biológicas,Instituto de Ciências Biológicas
230,7097215751391849,0,5,0,2,0,0,0,0,0,0,,0,1,1,0,0,0,6,4,7,"89,48",,Ciências Sociais Aplicadas,Faculdade de Ciências da Administração de Pernambuco,Faculdade de Ciências da Administração de Pernambuco
231,3016685473226526,4,0,0,0,0,0,0,0,0,0,,0,0,2,0,0,0,2,0,2,"35,94",,Ciências Humanas,Faculdade de Ciências da Administração de Pernambuco,Faculdade de Ciências da Administração de Pernambuco
232,5441532286749666,18,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,4,8,"113,3",,Ciências Humanas,Campus Garanhuns,Campus Garanhuns
233,8026582094695637,8,14,0,0,0,0,0,0,0,0,,5,4,34,0,0,0,7,5,14,"251,09",,Ciências Biológicas,Instituto de Ciências Biológicas,Instituto de Ciências Biológicas
234,"9,76074063267824E+015",20,10,14,3,1,1,6,0,0,1,1,2,1,10,0,1,0,12,4,25,"421,24",licença maternidade,Ciências Biológicas,Instituto de Ciências Biológicas,Instituto de Ciências Biológicas
235,927222377331886,7,0,0,1,0,0,0,0,0,0,,0,0,4,2,0,0,6,5,9,"114,82",,Ciências Humanas,Campus Garanhuns,Campus Garanhuns
236,"9,040098423175E+015",0,0,0,4,0,0,0,0,0,0,,1,0,1,0,0,0,6,0,11,"108,02",,Ciências da Saúde,Campus Serra Talhada,Campus Serra Talhada
237,7651928845039306,9,0,5,4,0,0,1,0,0,0,,0,1,6,5,0,0,2,13,6,"133,77",,Ciências da Saúde,Escola Superior de Educação Física,Escola Superior de Educação Física
238,551212219219114,23,0,9,5,1,4,2,1,0,2,1,0,3,8,6,0,0,12,4,18,"352,46",,Ciências Humanas,Campus Mata Norte,Campus Mata Norte
239,5853695582658559,2,0,7,4,0,1,0,0,1,0,,12,0,1,11,0,0,1,4,50,365,,Engenharias,Escola Politécnica de Pernambuco,Escola Politécnica de Pernambuco
240,1575639818209549,17,0,2,2,0,0,0,0,0,0,,0,4,10,0,0,0,7,17,5,"157,43",,Ciências Humanas,Campus Garanhuns,Campus Garanhuns
241,1781025579036972,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,"2,05",,Ciências da Saúde,Faculdade de Ciências Médicas de Pernambuco,Faculdade de Ciências Médicas de Pernambuco
242,6512554423374405,22,2,0,0,0,0,0,0,0,0,,0,0,1,0,1,0,0,0,0,"87,03",,Ciências da Saúde,Centro Universitário Integrado de Saúde Amaury de Medeiros,Centro Universitário Integrado de Saúde Amaury de Medeiros
243,8484434695038361,5,11,0,0,0,0,0,0,0,1,,2,0,0,0,0,0,8,3,8,"108,78",,Ciências da Saúde,Faculdade de Enfermagem Nossa Senhora das Graças,Faculdade de Enfermagem Nossa Senhora das Graças
244,328203509763633,16,0,0,0,0,0,1,0,0,0,,0,0,1,0,0,0,0,3,8,"106,15",,Ciências da Saúde,Campus Petrolina,Campus Petrolina
245,1109699392407152,22,0,5,4,0,0,0,0,0,0,,0,0,1,0,0,0,2,4,9,"160,72",,Ciências da Saúde,Escola Superior de Educação Física,Escola Superior de Educação Física
246,6828126996794621,11,0,1,4,0,0,1,5,0,0,,0,3,14,0,0,0,18,9,8,"209,35",,Ciências Exatas e da Terra,Campus Garanhuns,Campus Garanhuns
247,6962312823063593,0,4,2,1,1,1,0,0,0,0,,0,1,0,0,0,0,2,5,4,"67,74",,Ciências da Saúde,Faculdade de Ciências Médicas de Pernambuco,Faculdade de Ciências Médicas de Pernambuco
248,2931412260551355,0,0,0,0,0,0,0,0,0,0,,0,0,2,0,0,0,0,2,4,"33,06",,Ciências da Saúde,Campus Petrolina,Campus Petrolina
